,review_id,review_comment,review_likes,user_rating,date_posted,restaurant_id,user_id
933,6934,We won't be going back.,0,1.3,2022-01-19,1014,2092
934,6935,The place was fairly clean but the food simply wasn't worth it.,0,2.2,2021-01-15,1015,2025
935,6936,This place lacked style!!,0,1.0,2022-07-21,1006,2080
936,6937,"The sangria was about half of a glass wine full and was $12, ridiculous.",0,1.8,2021-10-14,1009,2069
937,6938,Don't bother coming here.,0,1.9,2022-01-26,1011,2051
938,6939,"The meat was pretty dry, I had the sliced brisket and pulled pork.",0,1.9,2021-04-26,1014,2092
939,6940,"The building itself seems pretty neat, the bathroom is pretty trippy, but I wouldn't eat here again.",0,1.2,2022-01-09,1011,2085
940,6941,It was equally awful.,0,1.3,2022-07-09,1012,2002
941,6942,Probably not in a hurry to go back.,0,1.2,2021-10-02,1015,2092
942,6943,very slow at seating even with reservation.,0,2.0,2021-01-06,1006,2031
943,6944,Not good by any stretch of the imagination.,0,1.6,2022-05-22,1008,2095
944,6945,The cashew cream sauce was bland and the vegetables were undercooked.,0,1.5,2022-04-14,1004,2097
945,6946,"The chipolte ranch dipping sause was tasteless, seemed thin and watered down with no heat.",0,1.1,2021-11-16,1007,2033
946,6947,"It was a bit too sweet, not really spicy enough, and lacked flavor.",0,1.9,2022-03-01,1006,2067
947,6948,I was VERY disappointed!!,0,2.4,2022-03-10,1007,2079
948,6949,This place is horrible and way overpriced.,0,1.4,2021-08-30,1008,2048
949,6950,"Maybe it's just their Vegetarian fare, but I've been twice and I thought it was average at best.",0,1.9,2021-11-12,1015,2021
950,6951,It wasn't busy at all and now we know why.,0,1.4,2022-10-18,1008,2082
951,6952,The tables outside are also dirty a lot of the time and the workers are not always friendly and helpful with the menu.,0,1.4,2022-03-11,1008,2072
952,6953,"The ambiance here did not feel like a buffet setting, but more of a douchey indoor garden for tea and biscuits.",0,1.1,2021-01-12,1013,2063
953,6954,Con: spotty service.,0,1.3,2021-02-01,1009,2089
954,6955,"The fries were not hot, and neither was my burger.",0,1.9,2021-12-28,1002,2061
955,6956,But then they came back cold.,0,1.8,2021-06-03,1009,2083
956,6957,"Then our food came out, disappointment ensued.",0,2.3,2022-05-03,1013,2039
957,6958,The real disappointment was our waiter.,0,1.8,2022-11-10,1010,2017
958,6959,My husband said she was very rude... did not even apologize for the bad food or anything.,0,1.1,2021-09-23,1004,2037
959,6960,The only reason to eat here would be to fill up before a night of binge drinking just to get some carbs in your stomach.,0,1.5,2021-12-19,1006,2072
960,6961,"Insults, profound deuchebaggery, and had to go outside for a smoke break while serving just to solidify it.",0,2.4,2022-07-08,1003,2061
961,6962,If someone orders two tacos don't' you think it may be part of customer service to ask if it is combo or ala cart?,0,1.4,2022-11-17,1014,2020
962,6963,She was quite disappointed although some blame needs to be placed at her door.,0,2.0,2021-01-14,1015,2068
963,6964,After all the rave reviews I couldn't wait to eat here......what a disappointment!,0,1.9,2022-01-01,1009,2067
964,6965,Del Taco is pretty nasty and should be avoided if possible.,0,2.2,2021-01-31,1002,2031
965,6966,It's NOT hard to make a decent hamburger.,0,1.7,2022-02-11,1004,2022
966,6967,But I don't like it.,0,2.1,2022-03-20,1002,2088
967,6968,Hell no will I go back,0,2.1,2022-11-24,1012,2091
968,6969,We've have gotten a much better service from the pizza place next door than the services we received from this restaurant.,0,1.9,2022-10-03,1008,2008
969,6970,"I don't know what the big deal is about this place, but I won't be back ""ya'all"".",0,1.5,2022-11-07,1011,2097
970,6971,I immediately said I wanted to talk to the manager but I did not want to talk to the guy who was doing shots of fireball behind the bar.,0,1.5,2021-05-04,1006,2019
971,6972,The ambiance isn't much better.,0,1.7,2022-10-28,1012,2032
972,6973,"Unfortunately, it only set us up for disapppointment with our entrees.",0,2.4,2021-10-14,1012,2031
973,6974,The food wasn't good.,0,1.2,2021-06-10,1007,2001
974,6975,"Your servers suck, wait, correction, our server Heimer sucked.",0,2.1,2021-10-20,1008,2017
975,6976,What happened next was pretty....off putting.,0,2.3,2021-03-26,1004,2077
976,6977,"too bad cause I know it's family owned, I really wanted to like this place.",0,2.2,2021-08-01,1006,2035
977,6978,Overpriced for what you are getting.,0,1.5,2021-02-13,1007,2067
978,6979,I vomited in the bathroom mid lunch.,0,2.2,2021-11-02,1005,2097
979,6980,"I kept looking at the time and it had soon become 35 minutes, yet still no food.",0,1.3,2022-06-06,1003,2076
980,6981,"I have been to very few places to eat that under no circumstances would I ever return to, and this tops the list.",0,1.2,2022-10-09,1003,2080
981,6982,We started with the tuna sashimi which was brownish in color and obviously wasn't fresh.,0,1.4,2021-06-14,1002,2043
982,6983,Food was below average.,0,1.5,2021-08-13,1001,2036
983,6984,It sure does beat the nachos at the movies but I would expect a little bit more coming from a restaurant.,0,1.0,2021-10-06,1007,2094
984,6985,"All in all, Ha Long Bay was a bit of a flop.",0,1.5,2022-04-10,1004,2088
985,6986,The problem I have is that they charge $11.99 for a sandwich that is no bigger than a Subway sub (which offers better and more amount of vegetables).,0,2.2,2021-10-27,1001,2034
986,6987,Shrimp- When I unwrapped it (I live only 1/2 a mile from Brushfire) it was literally ice cold.,0,1.9,2022-09-10,1010,2033
987,6988,"It lacked flavor, seemed undercooked, and dry.",0,1.4,2022-11-11,1013,2083
988,6989,It really is impressive that the place hasn't closed down.,0,1.8,2022-05-18,1012,2065
989,6990,I would avoid this place if you are staying in the Mirage.,0,1.5,2022-10-21,1005,2095
990,6991,The refried beans that came with my meal were dried out and crusty and the food was bland.,0,1.8,2022-02-09,1013,2062
991,6992,Spend your money and time some place else.,0,2.4,2022-04-03,1003,2039
992,6993,A lady at the table next to us found a live green caterpillar In her salad.,0,2.4,2022-01-25,1013,2055
993,6994,the presentation of the food was awful.,0,1.9,2022-08-20,1002,2049
994,6995,I can't tell you how disappointed I was.,0,2.4,2021-06-03,1004,2097
995,6996,I think food should have flavor and texture and both were lacking.,0,2.0,2021-10-07,1008,2081
996,6997,Appetite instantly gone.,0,1.6,2021-06-05,1015,2087
997,6998,Overall I was not impressed and would not go back.,0,2.2,2022-02-11,1005,2066
998,6999,"The whole experience was underwhelming, and I think we'll just go to Ninja Sushi next time.",0,1.1,2022-06-11,1002,2052
999,7000,"Then, as if I hadn't wasted enough of my life there, they poured salt in the wound by drawing out the time it took to bring the check.",0,1.8,2021-10-31,1012,2089
